signal_date,variant,rank,symbol,name,score,return_1d_net,return_3d_net,return_5d_net,return_10d_net
2026-05-07,quality_momentum,2,603076.SH,,0.99775279,-0.03042762,-0.06509019,-0.11601048,-0.16447671
2026-05-07,quality_momentum,3,002831.SZ,,0.99550563,0.02695819,0.08492555,0.04075996,0.11027062
2026-05-07,quality_momentum,4,300750.SZ,,0.99325842,-0.02194455,-0.0419668,-0.04849243,-0.07829199
2026-05-07,quality_momentum,5,000833.SZ,,0.99101126,-0.0015296,-0.01115921,0.0458778,-0.05745556
2026-05-07,quality_momentum,6,603659.SH,,0.98876405,-0.05542117,-0.07232254,-0.09598451,-0.09429433
2026-05-07,quality_momentum,7,000688.SZ,,0.98651683,-0.04916214,-0.11099844,-0.14077151,-0.10662619
2026-05-07,quality_momentum,8,300501.SZ,,0.98426968,0.03689939,0.0976608,0.07277061,0.07716295
2026-05-07,quality_momentum,9,002756.SZ,,0.98202246,-0.04316213,-0.04935149,-0.10869613,-0.17847767
2026-05-07,quality_momentum,10,300723.SZ,,0.97977531,-0.04751405,-0.01616902,-0.06622749,-0.07394682
2026-05-07,quality_momentum,11,000990.SZ,,0.9775281,-0.02177899,-0.03128633,-0.03215066,-0.12463119
2026-05-07,quality_momentum,12,603010.SH,,0.97528088,0.0826987,0.0928216,0.0826987,-0.03371485
2026-05-07,quality_momentum,13,300476.SZ,,0.97303373,0.08650045,0.10911102,0.06355953,0.03716558
2026-05-07,quality_momentum,14,688517.SH,,0.97078651,0.05157823,0.03549129,0.02679563,-0.00972613
2026-05-07,quality_momentum,15,301516.SZ,,0.9685393,-0.00928688,-0.0328326,-0.02359895,-0.03467928
2026-05-07,quality_momentum,16,688521.SH,,0.96629214,0.00179004,-0.03348671,-0.0314203,0.03131033
2026-05-07,quality_momentum,17,603929.SH,,0.96404493,0.00690228,-0.06232922,-0.07221944,-0.11901023
2026-05-07,quality_momentum,18,002952.SZ,,0.96179777,-0.00720973,-0.03906813,0.00447165,0.03739204
2026-05-07,quality_momentum,19,301377.SZ,,0.95955056,0.02905013,-0.00081934,-0.01542983,0.13063222
2026-05-07,quality_momentum,20,002638.SZ,,0.95730335,0.02581857,-0.01895755,-0.03175072,-0.09784889
2026-05-08,quality_momentum,1,603118.SH,,1.0,-0.01010706,0.11552423,-0.04293535,-0.11111718
2026-05-08,quality_momentum,2,002831.SZ,,0.99823636,0.00078292,0.05419758,0.00297804,0.0354171
2026-05-08,quality_momentum,3,300666.SZ,,0.99647266,0.03258278,0.05519446,0.07170093,0.11900619
2026-05-08,quality_momentum,4,603296.SH,,0.99470901,-0.0494,0.00643332,-0.06439997,-0.07773334
2026-05-08,quality_momentum,5,000762.SZ,,0.99294531,-0.01945301,-0.08521142,-0.13865655,-0.16642709
2026-05-08,quality_momentum,6,688629.SH,,0.99118167,-0.00679637,-0.00218808,-0.08024104,0.06614433
2026-05-08,quality_momentum,7,300750.SZ,,0.98941797,0.01307731,0.01941822,-0.04603634,-0.06717273
2026-05-08,quality_momentum,8,300620.SZ,,0.98765433,0.02955017,0.07577753,0.02211742,0.02200365
2026-05-08,quality_momentum,9,300501.SZ,,0.98589063,0.03967859,0.05165886,0.02699364,0.02840305
2026-05-08,quality_momentum,10,301377.SZ,,0.98412699,-0.00672178,0.00023834,0.00438931,0.38178976
2026-05-08,quality_momentum,11,000688.SZ,,0.98236334,-0.02091221,-0.10023916,-0.11946987,-0.06221465
2026-05-08,quality_momentum,12,300568.SZ,,0.98059964,0.00386044,0.01250098,-0.06468796,0.05172676
2026-05-08,quality_momentum,13,002812.SZ,,0.978836,0.01304392,-0.00650776,-0.06790253,-0.10090379
2026-05-08,quality_momentum,14,601339.SH,,0.9770723,0.00278386,0.01449346,-0.02766119,-0.07684146
2026-05-08,quality_momentum,15,300037.SZ,,0.97530866,0.01143329,-0.01689997,-0.04962729,0.10037273
2026-05-08,quality_momentum,16,301323.SZ,,0.97354496,0.03590824,0.04864791,0.0127575,0.16741507
2026-05-08,quality_momentum,17,600110.SH,,0.97178131,-0.01183674,-0.00732001,-0.09765424,-0.08320078
2026-05-08,quality_momentum,18,002496.SZ,,0.97001761,0.02418693,0.04157833,0.04592614,0.13723041
2026-05-08,quality_momentum,19,002245.SZ,,0.96825397,0.02033208,0.14794441,0.14216396,0.38490226
2026-05-08,quality_momentum,20,688805.SH,,0.96649033,0.05151837,-0.02833576,-0.05823552,0.11040627
2026-05-11,quality_momentum,1,300285.SZ,,1.0,0.03457411,0.03989329,-0.01836406,0.3066106
2026-05-11,quality_momentum,2,603296.SH,,0.99868768,-0.04284484,0.02163457,-0.01843547,-0.03077138
2026-05-11,quality_momentum,3,300440.SZ,,0.99737531,-0.06283751,-0.06127496,-0.05606671,-0.08370032
2026-05-11,quality_momentum,4,000938.SZ,,0.99606299,-0.0512942,0.00151724,-0.01929671,-0.05440075
2026-05-11,quality_momentum,5,688383.SH,,0.99475068,0.2041784,0.25398241,0.23349218,0.38045295
2026-05-11,quality_momentum,6,603175.SH,,0.9934383,-0.04980956,0.00820205,-0.08511664,-0.06671297
2026-05-11,quality_momentum,7,300179.SZ,,0.99212599,-0.04003261,0.04371654,0.06117909,0.29282554
2026-05-11,quality_momentum,8,603488.SH,,0.99081367,-0.02314185,-0.04928561,-0.0623575,-0.08850126
2026-05-11,quality_momentum,9,300568.SZ,,0.9895013,0.02902785,-0.05287368,-0.05345093,-0.01906604
2026-05-11,quality_momentum,10,603118.SH,,0.98818898,-0.02672498,,-0.01972304,-0.11202095
2026-05-11,quality_momentum,11,603203.SH,,0.98687667,,,,
2026-05-11,quality_momentum,12,600114.SH,,0.98556429,-0.01461189,-0.05557231,-0.09399041,0.10292153
2026-05-11,quality_momentum,13,688630.SH,,0.98425198,0.01191794,-0.00137438,0.00395761,0.1632772
2026-05-11,quality_momentum,14,300006.SZ,,0.98293966,-0.02177769,-0.01719051,-0.0875269,-0.12116602
2026-05-11,quality_momentum,15,002796.SZ,,0.98162729,-0.02327322,-0.14781044,-0.23683773,-0.08402718
2026-05-11,quality_momentum,16,603165.SH,,0.98031497,-0.00632241,0.02905631,0.00749744,-0.017931
2026-05-11,quality_momentum,17,002937.SZ,,0.97900259,-0.0267611,-0.01593918,0.0408025,-0.00717224
2026-05-11,quality_momentum,18,300504.SZ,,0.97769028,-0.00940667,0.02705447,0.00292575,0.01204103
2026-05-11,quality_momentum,19,301377.SZ,,0.97637796,-0.026168,-0.04040853,0.0666064,0.3502803
2026-05-11,quality_momentum,20,300432.SZ,,0.97506559,0.02276362,-0.08560702,-0.10877597,-0.09980732
2026-05-12,quality_momentum,1,300617.SZ,,1.0,0.03817346,-0.03738479,-6.453e-05,-0.0572686
2026-05-12,quality_momentum,2,688079.SH,,0.99864864,0.00788699,0.01076547,0.05797329,0.47305681
2026-05-12,quality_momentum,3,300568.SZ,,0.99729729,-0.02356669,-0.09801113,-0.0730102,-0.03743326
2026-05-12,quality_momentum,4,300790.SZ,,0.99594593,0.01584288,-0.01295291,0.00304472,0.02195107
2026-05-12,quality_momentum,5,300747.SZ,,0.99459457,0.05008944,-0.0180804,0.0588427,0.03868352
2026-05-12,quality_momentum,6,688630.SH,,0.99324322,0.04624815,-0.04901112,0.02402593,0.09813708
2026-05-12,quality_momentum,7,688383.SH,,0.99189192,0.01354466,0.02134826,0.08304557,0.17677017
2026-05-12,quality_momentum,8,301377.SZ,,0.99054056,0.03013937,0.03441419,0.06338784,0.40981902
2026-05-12,quality_momentum,9,688112.SH,,0.98918921,0.012353,0.10719731,0.22632452,0.2122474
2026-05-12,quality_momentum,10,002628.SZ,,0.98783785,,,,
2026-05-12,quality_momentum,11,688720.SH,,0.98648649,0.06344974,0.08791282,0.11340951,0.29246085
2026-05-12,quality_momentum,12,003022.SZ,,0.98513514,-0.01298475,-0.00704652,-0.05019768,-0.03871711
2026-05-12,quality_momentum,13,301123.SZ,,0.98378378,0.01764789,-0.05083618,0.02097236,0.06192983
2026-05-12,quality_momentum,14,600673.SH,,0.98243243,0.06021512,-0.0353672,0.00693539,0.04227675
2026-05-12,quality_momentum,15,300432.SZ,,0.98108107,-0.07520415,-0.09745069,-0.13136755,-0.11823842
2026-05-12,quality_momentum,16,000007.SZ,,0.97972971,-0.06992721,-0.14203602,-0.1617639,-0.17264832
2026-05-12,quality_momentum,17,603132.SH,,0.97837836,-0.0019,-0.0729,-0.0809,-0.11940002
2026-05-12,quality_momentum,18,301285.SZ,,0.977027,0.0703511,0.0968184,0.1032263,0.04982734
2026-05-12,quality_momentum,19,002685.SZ,,0.9756757,0.02810005,-0.04856667,-0.04523337,-0.05189998
2026-05-12,quality_momentum,20,300322.SZ,,0.97432435,0.06952854,0.01114342,0.03226144,0.03598812
2026-05-13,quality_momentum,1,000977.SZ,,1.0,-0.08395127,-0.10446408,-0.07471977,-0.17708412
2026-05-13,quality_momentum,2,300866.SZ,,0.99869621,-0.03206108,-0.02671697,-0.02173899,-0.0764637
2026-05-13,quality_momentum,3,603308.SH,,0.99739242,-0.06309404,-0.0792632,-0.0827458,-0.14381546
2026-05-13,quality_momentum,4,605589.SH,,0.99608868,-0.0076471,0.01143337,0.10131842,0.01005403
2026-05-13,quality_momentum,5,300617.SZ,,0.99478489,-0.03866471,-0.07763532,-0.07542941,-0.01660588
2026-05-13,quality_momentum,6,688079.SH,,0.9934811,0.0499814,0.01292316,0.1201068,0.25237589
2026-05-13,quality_momentum,7,603175.SH,,0.99217731,-0.00897896,-0.10071037,-0.06610214,-0.10975566
2026-05-13,quality_momentum,8,603530.SH,,0.99087352,-0.07542947,-0.13866475,-0.10057653,-0.16895886
2026-05-13,quality_momentum,9,603124.SH,,0.98956972,-0.04846605,-0.09337171,-0.06627735,0.04142077
2026-05-13,quality_momentum,10,603296.SH,,0.98826599,-0.03504048,-0.07289176,-0.07636283,-0.1328917
2026-05-13,quality_momentum,11,300442.SZ,,0.9869622,-0.01504902,-0.02636101,-0.06020028,-0.15069632
2026-05-13,quality_momentum,12,688517.SH,,0.98565841,-0.01852512,-0.03764396,0.01846575,-0.07920675
2026-05-13,quality_momentum,13,301630.SZ,,0.98435462,-0.00637415,-0.0586093,-0.0105872,-0.00268297
2026-05-13,quality_momentum,14,301377.SZ,,0.98305082,-0.04708634,0.05918534,0.04073421,0.43695195
2026-05-13,quality_momentum,15,301165.SZ,,0.98174709,-0.07987234,-0.13093222,-0.08024098,-0.14175077
2026-05-13,quality_momentum,16,688158.SH,,0.9804433,-0.0971381,-0.11618571,-0.07923336,-0.21599526
2026-05-13,quality_momentum,17,605055.SH,,0.97913951,-0.04048263,0.02014728,0.01542285,0.17920238
2026-05-13,quality_momentum,18,600744.SH,,0.97783571,-0.07823585,-0.10767974,-0.16874844,-0.02589131
2026-05-13,quality_momentum,19,300490.SZ,,0.97653192,-0.03102623,-0.06694855,-0.10335631,-0.21986115
2026-05-13,quality_momentum,20,688372.SH,,0.97522819,-0.04319409,-0.07190001,0.05310003,-0.0328412
2026-05-14,quality_momentum,1,688398.SH,,1.0,-0.0009548,0.09639862,0.03748244,-0.00316025
2026-05-14,quality_momentum,2,300476.SZ,,0.99873418,-0.05327666,-0.05496763,-0.02667236,0.06339891
2026-05-14,quality_momentum,3,688689.SH,,0.99746835,0.01667581,0.03144122,-0.02476262,0.03525171
2026-05-14,quality_momentum,4,605589.SH,,0.99620253,-0.04236239,0.04249307,0.03162601,0.12596131
2026-05-14,quality_momentum,5,002560.SZ,,0.9949367,-0.0795173,-0.11652089,-0.15623213,-0.1733801
2026-05-14,quality_momentum,6,601138.SH,,0.99367088,-0.05398633,-0.02060508,-0.050677,0.13119348
2026-05-14,quality_momentum,7,603296.SH,,0.99240506,-0.04027932,-0.07959892,-0.08831766,-0.0319026
2026-05-14,quality_momentum,8,300236.SZ,,0.99113923,0.0245037,0.06656173,0.05612552,0.06172045
2026-05-14,quality_momentum,9,603867.SH,,0.98987341,-0.06287871,0.01244791,-0.00266867,0.02525859
2026-05-14,quality_momentum,10,600744.SH,,0.98860759,-0.05266745,-0.03023539,-0.09989296,0.0346997
2026-05-14,quality_momentum,11,000690.SZ,,0.98734176,-0.01448992,0.02327992,-0.02299517,0.07788442
2026-05-14,quality_momentum,12,002135.SZ,,0.98607594,-0.08513832,0.00836222,-0.0098818,-0.09768113
2026-05-14,quality_momentum,13,600236.SH,,0.98481011,-0.01591874,0.02987567,-0.02059159,0.04950184
2026-05-14,quality_momentum,14,002962.SZ,,0.98354429,-0.05955195,-0.03806356,-0.00085183,0.03531173
2026-05-14,quality_momentum,15,301489.SZ,,0.98227847,-0.018023,0.15753843,0.11333555,0.03963646
2026-05-14,quality_momentum,16,603165.SH,,0.98101264,-0.03139065,-0.03943354,-0.01798577,-0.09037185
2026-05-14,quality_momentum,17,600982.SH,,0.97974682,-0.03476384,0.0247041,-0.04728339,0.06470633
2026-05-14,quality_momentum,18,301536.SZ,,0.97848099,-0.02649022,0.01984864,-0.03971419,-0.01857757
2026-05-14,quality_momentum,19,300747.SZ,,0.97721517,-0.01938344,0.05743778,0.00445764,0.10673875
2026-05-14,quality_momentum,20,301096.SZ,,0.97594935,-0.00979954,-0.041553,0.0049154,
2026-05-15,quality_momentum,1,300738.SZ,,1.0,-0.02720292,-0.04181451,-0.09634053,-0.21715303
2026-05-15,quality_momentum,2,603118.SH,,0.99863017,0.01389988,,-0.07299942,-0.15989865
2026-05-15,quality_momentum,3,300236.SZ,,0.99726027,0.01375834,0.08605119,0.00216708,-0.07072697
2026-05-15,quality_momentum,4,688135.SH,,0.99589044,0.02111794,0.13364996,0.01344533,-0.07120944
2026-05-15,quality_momentum,5,300322.SZ,,0.99452055,0.02507735,-0.04021999,-0.04175283,-0.01048365
2026-05-15,quality_momentum,6,003022.SZ,,0.99315071,-0.03373443,0.00207932,0.01441523,0.00725247
2026-05-15,quality_momentum,7,688079.SH,,0.99178082,0.01003855,0.11691752,0.29485949,0.16921997
2026-05-15,quality_momentum,8,300285.SZ,,0.99041098,-0.00625895,0.11348461,0.33143334,0.28912567
2026-05-15,quality_momentum,9,601138.SH,,0.98904109,0.0348334,0.04849468,0.03027968,0.13956928
2026-05-15,quality_momentum,10,300666.SZ,,0.98767126,0.04590964,0.13805369,0.04216224,-0.00347258
2026-05-15,quality_momentum,11,300442.SZ,,0.98630136,-0.03068048,-0.06436991,-0.10296845,-0.20297806
2026-05-15,quality_momentum,12,300811.SZ,,0.98493153,0.00806911,0.04983957,0.25370755,0.23216443
2026-05-15,quality_momentum,13,000021.SZ,,0.98356164,,,,
2026-05-15,quality_momentum,14,301536.SZ,,0.9821918,0.01042501,0.06252583,-0.00470104,-0.06235926
2026-05-15,quality_momentum,15,002916.SZ,,0.98082191,0.03872814,0.06365334,0.25688617,0.2895314
2026-05-15,quality_momentum,16,002066.SZ,,0.97945207,0.01376679,0.06764527,-0.02253435,-0.08290882
2026-05-15,quality_momentum,17,603608.SH,,0.97808218,0.12152943,0.27230548,0.24569789,0.38908302
2026-05-15,quality_momentum,18,301322.SZ,,0.97671235,0.07737714,0.41978686,0.39159407,0.23008208
2026-05-15,quality_momentum,19,603283.SH,,0.97534245,0.02489286,0.13735877,0.07607208,0.00688256
2026-05-15,quality_momentum,20,300346.SZ,,0.97397262,-0.00135919,0.08571494,0.02369939,-0.07166749
2026-05-18,quality_momentum,1,301377.SZ,,1.0,-0.0291071,0.03118229,0.26358639,0.33231394
2026-05-18,quality_momentum,2,000697.SZ,,0.99840254,-0.02694167,-0.01942914,0.0773989,-0.01692499
2026-05-18,quality_momentum,3,688690.SH,,0.99680513,-0.00805211,-0.02594917,0.0053707,0.06745125
2026-05-18,quality_momentum,4,688689.SH,,0.99520767,0.01976233,-0.0358063,0.0409538,-0.07277354
2026-05-18,quality_momentum,5,301372.SZ,,0.9936102,-0.00922511,-0.06151103,-0.07161453,-0.10950289
2026-05-18,quality_momentum,6,002635.SZ,,0.9920128,-0.02513009,-0.03674509,0.03294509,-0.06274073
2026-05-18,quality_momentum,7,600032.SH,,0.99041533,0.03345805,-0.04541775,-0.12429353,-0.03997797
2026-05-18,quality_momentum,8,002762.SZ,,0.98881787,0.00742399,0.03656154,0.12630511,0.06803012
2026-05-18,quality_momentum,9,300501.SZ,,0.98722047,0.02858377,-0.02509419,-0.07943479,-0.08274826
2026-05-18,quality_momentum,10,301182.SZ,,0.985623,0.03947839,0.10252501,0.20433943,-0.02291554
2026-05-18,quality_momentum,11,603296.SH,,0.98402554,-0.04202092,-0.05109489,-0.01444332,0.08056601
2026-05-18,quality_momentum,12,002445.SZ,,0.98242813,-0.03949401,-0.11468196,-0.10215065,-0.11718823
2026-05-18,quality_momentum,13,605100.SH,,0.98083067,0.04508366,0.05767527,0.04009696,-0.04357857
2026-05-18,quality_momentum,14,605117.SH,,0.97923321,-0.01613378,0.05621735,0.03625287,0.00697161
2026-05-18,quality_momentum,15,300975.SZ,,0.9776358,0.00533403,-0.06743188,0.18278085,0.64389844
2026-05-18,quality_momentum,16,002832.SZ,,0.97603834,-0.01113669,-0.02329031,0.00636454,-0.01065061
2026-05-18,quality_momentum,17,300322.SZ,,0.97444087,-0.00787017,-0.1227955,-0.00458657,-0.14040744
2026-05-18,quality_momentum,18,300480.SZ,,0.97284347,0.06822989,-0.03540652,0.01108701,-0.15826365
2026-05-18,quality_momentum,19,300757.SZ,,0.971246,-0.02525243,-0.06854319,0.08740928,0.06681973
2026-05-18,quality_momentum,20,002795.SZ,,0.96964854,-0.01539949,-0.05589797,-0.08601219,-0.07770483
2026-05-19,quality_momentum,1,603296.SH,,1.0,0.0360054,0.02590349,0.01487478,0.11709903
2026-05-19,quality_momentum,2,605100.SH,,0.99839997,0.03148721,-0.00163645,-0.03179517,-0.10668926
2026-05-19,quality_momentum,3,301568.SZ,,0.99680001,0.004562,0.06966704,0.14543432,0.25448118
2026-05-19,quality_momentum,4,300811.SZ,,0.99519998,0.04265442,0.24512962,0.24914049,0.21748616
2026-05-19,quality_momentum,5,002937.SZ,,0.99360001,-0.01311743,-0.07358257,-0.05819059,-0.0507598
2026-05-19,quality_momentum,6,688690.SH,,0.99199998,0.04058736,0.02961385,0.03805496,0.09855027
2026-05-19,quality_momentum,7,000938.SZ,,0.99040002,0.00986841,-0.05702537,-0.11060231,-0.11400897
2026-05-19,quality_momentum,8,603601.SH,,0.98879999,-0.00804185,0.07571028,0.10362769,-0.08341871
2026-05-19,quality_momentum,9,300747.SZ,,0.98720002,0.00835261,-0.02415557,-0.02090478,0.03412642
2026-05-19,quality_momentum,10,300939.SZ,,0.98559999,0.02408753,0.18313122,0.45173826,0.38437863
2026-05-19,quality_momentum,11,301536.SZ,,0.98400003,0.01425146,-0.04992651,-0.0405814,-0.15197336
2026-05-19,quality_momentum,12,600032.SH,,0.9824,-0.07808213,-0.10697876,-0.19191749,-0.06056897
2026-05-19,quality_momentum,13,300975.SZ,,0.98079997,0.00359218,-0.01119447,0.22032222,0.75991799
2026-05-19,quality_momentum,14,002832.SZ,,0.97920001,-0.01612965,-0.01220421,-0.01514834,6.272e-05
2026-05-19,quality_momentum,15,688679.SH,,0.97759998,0.10483808,0.06689721,0.10798664,-0.09525643
2026-05-19,quality_momentum,16,002654.SZ,,0.97600001,,,,
2026-05-19,quality_momentum,17,603991.SH,,0.97439998,-0.00499008,-0.07154584,-0.11037003,-0.12067029
2026-05-19,quality_momentum,18,000962.SZ,,0.97280002,0.02304089,0.22092909,0.20818556,0.01757935
2026-05-19,quality_momentum,19,002859.SZ,,0.97119999,0.00663938,0.13508629,0.12619108,0.42402824
2026-05-19,quality_momentum,20,000697.SZ,,0.96960002,0.02977807,0.03491501,0.08885338,0.02549723
2026-05-20,quality_momentum,1,688081.SH,,1.0,-0.0299,0.04943336,-0.07523336,-0.15239998
2026-05-20,quality_momentum,2,688690.SH,,0.99797982,-0.05992967,-0.02970029,0.13170327,0.10312617
2026-05-20,quality_momentum,3,002916.SZ,,0.99595958,0.0438018,0.18523456,0.14081931,0.08653039
2026-05-20,quality_momentum,4,002338.SZ,,0.9939394,-0.0724394,-0.04028166,-0.12830613,-0.22444893
2026-05-20,quality_momentum,5,300700.SZ,,0.99191922,0.00491705,0.06522117,0.03008745,0.05630664
2026-05-20,quality_momentum,6,000034.SZ,,0.98989898,-0.07281267,-0.04326567,-0.14832151,-0.18115145
2026-05-20,quality_momentum,7,300501.SZ,,0.9878788,-0.00257798,-0.05817118,-0.06698475,-0.11579833
2026-05-20,quality_momentum,8,300866.SZ,,0.98585856,-0.02348486,-0.06825761,-0.05773237,-0.12618433
2026-05-20,quality_momentum,9,688135.SH,,0.98383838,-0.12352165,-0.06113426,-0.14266576,-0.19063876
2026-05-20,quality_momentum,10,300236.SZ,,0.9818182,-0.05442334,0.02652685,-0.08639734,-0.14412668
2026-05-20,quality_momentum,11,301075.SZ,,0.97979796,-0.01747669,-0.09765079,-0.12891863,-0.17874108
2026-05-20,quality_momentum,12,003022.SZ,,0.97777778,-0.03796817,-0.01141248,-0.05342593,0.01197239
2026-05-20,quality_momentum,13,300747.SZ,,0.9757576,-0.06155351,-0.02962278,-0.10536539,0.18267943
2026-05-20,quality_momentum,14,300285.SZ,,0.97373736,-0.02235973,0.18568625,0.14775522,0.37018179
2026-05-20,quality_momentum,15,688503.SH,,0.97171718,-0.06572973,-0.00904891,-0.14036803,-0.26819782
2026-05-20,quality_momentum,16,300811.SZ,,0.969697,0.00283934,0.23554075,0.13450572,0.14061971
2026-05-20,quality_momentum,17,002937.SZ,,0.96767676,-0.06886185,-0.06084464,-0.09285336,-0.04581456
2026-05-20,quality_momentum,18,300602.SZ,,0.96565658,-0.08129917,0.13424689,0.05571783,-0.00492214
2026-05-20,quality_momentum,19,300790.SZ,,0.96363634,-0.03804457,-0.03119901,-0.06351007,-0.11819895
2026-05-20,quality_momentum,20,300895.SZ,,0.96161616,-0.04951905,-0.06271634,-0.11074354,-0.21945104
2026-05-21,quality_momentum,1,002916.SZ,,1.0,,,,
2026-05-21,quality_momentum,2,002273.SZ,,0.99769586,,,,
2026-05-21,quality_momentum,3,300236.SZ,,0.99539173,-0.02784204,0.04697998,0.00338809,-0.09033443
2026-05-21,quality_momentum,4,300953.SZ,,0.99308753,0.00913175,-0.03364607,-0.09182647,-0.19924687
2026-05-21,quality_momentum,5,301372.SZ,,0.99078339,0.03221229,-0.03064026,-0.04030989,-0.05642589
2026-05-21,quality_momentum,6,301012.SZ,,0.98847926,-0.02301321,-0.1218616,-0.16144888,-0.24158326
2026-05-21,quality_momentum,7,300790.SZ,,0.98617512,0.04241823,-0.0019,-0.03201361,-0.07271351
2026-05-21,quality_momentum,8,688319.SH,,0.98387098,0.05147083,0.05034721,0.02338094,-0.11847298
2026-05-21,quality_momentum,9,300285.SZ,,0.98156685,0.21847077,0.18326773,0.28934615,0.45856662
2026-05-21,quality_momentum,10,300811.SZ,,0.97926265,0.18630749,0.19012918,0.20587124,0.13668561
2026-05-21,quality_momentum,11,301096.SZ,,0.97695851,,,,-0.10082308
2026-05-21,quality_momentum,12,002496.SZ,,0.97465438,0.04192466,0.08176536,0.05387694,-0.05767694
2026-05-21,quality_momentum,13,002795.SZ,,0.97235024,0.01237005,-0.05788236,-0.10288794,-0.15338185
2026-05-21,quality_momentum,14,002654.SZ,,0.9700461,-0.02393855,-0.05258869,-0.08289174,-0.15341514
